code,ano,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,prosp_soc,renda_per_capita,gini
355240,2010,0.244,0.236,0.268,0.227,0.762,0.845,0.705,0.744,Muito Alto,820.03,0.45
355620,2010,0.18,0.205,0.197,0.137,0.82,0.85,0.763,0.848,Muito Alto,1570.91,0.54
355670,2010,0.175,0.184,0.212,0.129,0.817,0.878,0.739,0.84,Muito Alto,1493.32,0.53
350390,2010,0.307,0.399,0.256,0.266,0.784,0.866,0.73,0.761,Alto,910.67,0.56
350570,2010,0.298,0.402,0.264,0.229,0.786,0.866,0.708,0.791,Muito Alto,1095.84,0.61
350660,2010,0.278,0.187,0.341,0.305,0.712,0.795,0.64,0.71,Muito Alto,662.23,0.53
350900,2010,0.303,0.404,0.27,0.235,0.782,0.861,0.75,0.74,Alto,800.15,0.47
350920,2010,0.258,0.21,0.308,0.255,0.728,0.81,0.668,0.713,Muito Alto,676.5,0.43
351060,2010,0.32,0.408,0.299,0.254,0.749,0.842,0.693,0.721,Alto,712.78,0.46
351300,2010,0.306,0.417,0.275,0.226,0.78,0.851,0.707,0.789,Alto,1085.66,0.57
351380,2010,0.308,0.397,0.289,0.24,0.757,0.844,0.716,0.717,Alto,694.55,0.43
351500,2010,0.334,0.408,0.316,0.279,0.735,0.839,0.676,0.7,Alto,622.77,0.45
351510,2010,0.335,0.442,0.296,0.268,0.749,0.834,0.708,0.713,Alto,676.52,0.5
351570,2010,0.318,0.404,0.288,0.261,0.738,0.828,0.702,0.691,Alto,587.83,0.43
351630,2010,0.367,0.426,0.381,0.292,0.703,0.815,0.647,0.659,Alto,483.98,0.4
351640,2010,0.34,0.42,0.335,0.264,0.731,0.852,0.654,0.702,Alto,632.42,0.44
351830,2010,0.257,0.264,0.301,0.207,0.731,0.817,0.656,0.729,Muito Alto,748.79,0.47
351880,2010,0.31,0.406,0.275,0.25,0.763,0.83,0.716,0.746,Alto,829.91,0.51
352220,2010,0.337,0.426,0.321,0.263,0.742,0.852,0.687,0.699,Alto,619.82,0.45
352250,2010,0.348,0.414,0.354,0.277,0.735,0.855,0.676,0.687,Alto,575.72,0.45
352310,2010,0.372,0.417,0.374,0.324,0.714,0.844,0.648,0.665,Alto,502.85,0.42
352500,2010,0.304,0.409,0.284,0.221,0.76,0.841,0.706,0.738,Alto,792.33,0.48
352620,2010,0.37,0.399,0.38,0.332,0.709,0.791,0.662,0.68,Alto,550.32,0.49
352850,2010,0.226,0.232,0.24,0.204,0.788,0.881,0.723,0.767,Muito Alto,944.03,0.56
352940,2010,0.314,0.405,0.268,0.271,0.766,0.852,0.733,0.721,Alto,709.25,0.44
353060,2010,0.295,0.382,0.252,0.25,0.783,0.851,0.741,0.762,Muito Alto,916.81,0.54
353440,2010,0.308,0.412,0.28,0.231,0.777,0.84,0.718,0.776,Alto,1003.4,0.53
353910,2010,0.334,0.394,0.321,0.288,0.727,0.81,0.698,0.679,Alto,546.69,0.47
353980,2010,0.302,0.401,0.251,0.255,0.771,0.855,0.754,0.71,Alto,664.31,0.43
354330,2010,0.295,0.413,0.222,0.249,0.784,0.847,0.76,0.749,Muito Alto,847.11,0.44
354410,2010,0.32,0.411,0.268,0.281,0.748,0.823,0.745,0.684,Alto,563.57,0.39
354500,2010,0.337,0.406,0.305,0.301,0.733,0.829,0.69,0.687,Alto,576.55,0.42
354680,2010,0.285,0.274,0.292,0.289,0.738,0.834,0.689,0.7,Muito Alto,623.11,0.45
354730,2010,0.302,0.424,0.273,0.21,0.814,0.849,0.725,0.876,Alto,1858.69,0.67
354780,2010,0.268,0.376,0.218,0.21,0.815,0.861,0.769,0.819,Muito Alto,1304.31,0.53
355250,2010,0.333,0.416,0.28,0.304,0.764,0.873,0.722,0.708,Alto,654.61,0.47
354870,2010,0.278,0.406,0.223,0.206,0.806,0.861,0.753,0.807,Muito Alto,1212.65,0.54
354880,2010,0.183,0.264,0.129,0.156,0.862,0.887,0.811,0.891,Muito Alto,2043.74,0.54
354995,2010,0.267,0.222,0.269,0.309,0.728,0.823,0.665,0.704,Muito Alto,640.64,0.47
355030,2010,0.291,0.405,0.257,0.212,0.805,0.855,0.725,0.843,Muito Alto,1516.21,0.62
355280,2010,0.295,0.403,0.271,0.21,0.769,0.863,0.71,0.742,Muito Alto,812.19,0.47
355645,2010,0.245,0.274,0.235,0.227,0.769,0.884,0.682,0.755,Muito Alto,876.61,0.5
350250,2010,0.187,0.066,0.226,0.27,0.755,0.828,0.707,0.735,Muito Alto,775.17,0.46
350315,2010,0.243,0.065,0.372,0.291,0.68,0.812,0.611,0.634,Alto,414.19,0.39
350350,2010,0.286,0.106,0.427,0.325,0.697,0.803,0.673,0.627,Alto,396.78,0.44
350490,2010,0.259,0.068,0.394,0.315,0.733,0.872,0.653,0.693,Muito Alto,595.74,0.51
350860,2010,0.185,0.022,0.283,0.248,0.764,0.836,0.728,0.733,Muito Alto,764.6,0.52
350970,2010,0.262,0.255,0.331,0.2,0.749,0.852,0.647,0.761,Muito Alto,911.4,0.59
350995,2010,0.298,0.151,0.346,0.397,0.704,0.797,0.677,0.646,Muito Alto,444.72,0.43
351050,2010,0.204,0.104,0.265,0.242,0.759,0.845,0.705,0.735,Muito Alto,773.99,0.5
350850,2010,0.183,0.069,0.261,0.219,0.788,0.858,0.755,0.754,Muito Alto,871.87,0.5
351340,2010,0.198,0.043,0.254,0.295,0.788,0.871,0.758,0.742,Muito Alto,809.24,0.53
351360,2010,0.32,0.193,0.379,0.389,0.684,0.826,0.576,0.672,Médio,525.19,0.54
351840,2010,0.179,0.109,0.204,0.223,0.798,0.886,0.751,0.764,Muito Alto,926.78,0.54
352020,2010,0.244,0.189,0.28,0.264,0.711,0.855,0.616,0.683,Muito Alto,561.31,0.41
352040,2010,0.223,0.141,0.293,0.236,0.756,0.843,0.693,0.739,Muito Alto,794.57,0.49
352440,2010,0.219,0.179,0.237,0.243,0.777,0.837,0.749,0.749,Muito Alto,846.53,0.49
352490,2010,0.177,0.046,0.291,0.194,0.756,0.86,0.69,0.727,Muito Alto,738.52,0.49
352630,2010,0.313,0.268,0.337,0.333,0.693,0.797,0.609,0.686,Médio,573.28,0.48
352660,2010,0.297,0.177,0.334,0.378,0.729,0.823,0.707,0.665,Muito Alto,500.59,0.55
352720,2010,0.207,0.085,0.256,0.281,0.766,0.856,0.714,0.736,Muito Alto,781.28,0.52
353170,2010,0.333,0.232,0.433,0.334,0.71,0.826,0.627,0.692,Alto,593.95,0.48
353230,2010,0.344,0.227,0.424,0.381,0.655,0.814,0.52,0.664,Médio,496.93,0.51
353560,2010,0.236,0.092,0.328,0.289,0.718,0.815,0.642,0.709,Muito Alto,657.59,0.51
353800,2010,0.216,0.144,0.243,0.261,0.773,0.843,0.736,0.745,Muito Alto,826.02,0.52
353850,2010,0.269,0.216,0.267,0.323,0.756,0.823,0.74,0.711,Muito Alto,665.74,0.49
354075,2010,0.247,0.035,0.328,0.379,0.698,0.806,0.646,0.651,Alto,460.22,0.37
354190,2010,0.3,0.224,0.34,0.335,0.722,0.823,0.687,0.665,Muito Alto,500.25,0.46
354230,2010,0.355,0.196,0.425,0.444,0.657,0.799,0.56,0.633,Médio,411.77,0.45
354430,2010,0.202,0.05,0.293,0.262,0.737,0.823,0.704,0.691,Muito Alto,588.39,0.43
354600,2010,0.264,0.232,0.296,0.266,0.735,0.828,0.679,0.706,Muito Alto,645.59,0.47
354820,2010,0.234,0.106,0.343,0.253,0.706,0.812,0.632,0.685,Muito Alto,569.08,0.47
355200,2010,0.27,0.165,0.343,0.302,0.678,0.812,0.584,0.657,Alto,475.69,0.48
354860,2010,0.297,0.2,0.33,0.36,0.719,0.812,0.637,0.719,Muito Alto,701.89,0.55
354960,2010,0.276,0.017,0.436,0.374,0.684,0.813,0.591,0.666,Alto,506.16,0.55
354990,2010,0.236,0.276,0.236,0.197,0.806,0.854,0.763,0.804,Muito Alto,1190.96,0.55
355000,2010,0.283,0.179,0.349,0.32,0.697,0.826,0.593,0.691,Alto,590.68,0.48
355070,2010,0.215,0.125,0.297,0.224,0.772,0.875,0.703,0.747,Muito Alto,837.48,0.49
355410,2010,0.187,0.121,0.23,0.209,0.8,0.883,0.747,0.778,Muito Alto,1011.95,0.51
355480,2010,0.213,0.144,0.275,0.221,0.785,0.873,0.719,0.769,Muito Alto,959.88,0.53
355540,2010,0.236,0.11,0.327,0.27,0.751,0.841,0.679,0.741,Muito Alto,803.5,0.58
410010,2010,0.285,0.176,0.352,0.327,0.687,0.804,0.596,0.676,Alto,535.86,0.44
410045,2010,0.34,0.172,0.372,0.475,0.667,0.78,0.571,0.667,Médio,506.31,0.58
410060,2010,0.276,0.16,0.389,0.281,0.696,0.846,0.587,0.679,Alto,548.25,0.43
412862,2010,0.283,0.098,0.399,0.352,0.678,0.829,0.556,0.677,Alto,540.24,0.52
410070,2010,0.352,0.347,0.429,0.279,0.676,0.798,0.578,0.669,Médio,515.07,0.44
410050,2010,0.189,0.058,0.252,0.255,0.721,0.848,0.64,0.69,Muito Alto,585.49,0.38
410080,2010,0.34,0.347,0.373,0.301,0.708,0.826,0.617,0.695,Alto,605.41,0.48
410090,2010,0.349,0.399,0.37,0.277,0.669,0.785,0.591,0.644,Médio,441.01,0.39
410100,2010,0.217,0.028,0.342,0.283,0.709,0.824,0.62,0.699,Muito Alto,618.76,0.48
410105,2010,0.213,0.017,0.34,0.283,0.695,0.844,0.593,0.671,Alto,520.88,0.42
410110,2010,0.252,0.216,0.26,0.281,0.725,0.838,0.66,0.69,Muito Alto,587.51,0.42
410120,2010,0.358,0.217,0.466,0.39,0.687,0.838,0.564,0.686,Médio,572.38,0.55
410130,2010,0.35,0.179,0.33,0.541,0.656,0.825,0.548,0.626,Médio,393.68,0.49
410140,2010,0.228,0.202,0.279,0.202,0.748,0.845,0.668,0.741,Muito Alto,804.81,0.45
410150,2010,0.162,0.029,0.265,0.192,0.748,0.834,0.669,0.751,Muito Alto,855.02,0.46
410160,2010,0.273,0.181,0.345,0.293,0.724,0.823,0.644,0.715,Muito Alto,684.8,0.57
410165,2010,0.295,0.087,0.344,0.455,0.675,0.828,0.584,0.638,Alto,424.27,0.5
410170,2010,0.215,0.077,0.288,0.279,0.704,0.785,0.648,0.685,Muito Alto,566.78,0.4
410185,2010,0.271,0.112,0.265,0.436,0.67,0.794,0.594,0.637,Alto,420.24,0.41
410190,2010,0.255,0.156,0.319,0.29,0.728,0.833,0.641,0.724,Muito Alto,723.56,0.55
410200,2010,0.256,0.191,0.285,0.293,0.728,0.857,0.633,0.713,Muito Alto,676.1,0.47
410210,2010,0.209,0.167,0.232,0.229,0.747,0.818,0.675,0.754,Muito Alto,875.14,0.5
410220,2010,0.255,0.266,0.272,0.227,0.736,0.854,0.66,0.707,Muito Alto,649.55,0.41
410240,2010,0.201,0.058,0.285,0.261,0.727,0.819,0.658,0.714,Muito Alto,679.72,0.49
410250,2010,0.395,0.452,0.381,0.351,0.696,0.808,0.625,0.667,Médio,507.7,0.48
410270,2010,0.196,0.085,0.258,0.245,0.744,0.813,0.746,0.678,Muito Alto,543.58,0.42
410260,2010,0.246,0.054,0.346,0.336,0.706,0.833,0.59,0.716,Muito Alto,688.92,0.54
410275,2010,0.273,0.058,0.347,0.413,0.681,0.828,0.572,0.667,Alto,507.41,0.51
410280,2010,0.31,0.383,0.303,0.245,0.716,0.844,0.604,0.721,Alto,710.14,0.47
410290,2010,0.271,0.065,0.408,0.339,0.667,0.829,0.555,0.645,Alto,443.43,0.49
410300,2010,0.216,0.027,0.262,0.361,0.72,0.808,0.673,0.687,Muito Alto,575.77,0.47
410302,2010,0.331,0.305,0.25,0.436,0.7,0.848,0.601,0.673,Alto,527.03,0.44
410304,2010,0.379,0.285,0.38,0.473,0.655,0.802,0.553,0.635,Médio,415.44,0.51
410305,2010,0.298,0.075,0.438,0.38,0.67,0.801,0.563,0.668,Alto,510.39,0.48
410315,2010,0.253,0.135,0.251,0.372,0.697,0.805,0.655,0.64,Alto,430.51,0.46
410320,2010,0.36,0.404,0.424,0.251,0.687,0.82,0.57,0.692,Médio,592.27,0.43
410322,2010,0.184,0.007,0.289,0.255,0.742,0.836,0.695,0.704,Muito Alto,639.33,0.53
410330,2010,0.272,0.142,0.261,0.415,0.717,0.838,0.633,0.695,Muito Alto,604.08,0.43
410335,2010,0.343,0.339,0.343,0.345,0.701,0.797,0.628,0.689,Alto,580.75,0.5
410337,2010,0.3,0.276,0.322,0.301,0.681,0.813,0.572,0.68,Alto,550.58,0.45
410340,2010,0.276,0.261,0.248,0.318,0.693,0.81,0.602,0.683,Alto,560.67,0.4
410345,2010,0.158,0.01,0.253,0.209,0.748,0.835,0.693,0.723,Muito Alto,721.38,0.41
410347,2010,0.256,0.141,0.298,0.328,0.692,0.792,0.611,0.686,Alto,569.82,0.41
410350,2010,0.211,0.062,0.278,0.292,0.722,0.821,0.638,0.718,Muito Alto,698.38,0.5
410360,2010,0.294,0.267,0.313,0.302,0.721,0.818,0.644,0.711,Muito Alto,666.89,0.47
410380,2010,0.185,0.027,0.288,0.241,0.725,0.835,0.651,0.702,Muito Alto,630.19,0.42
410370,2010,0.196,0.121,0.264,0.202,0.734,0.84,0.651,0.724,Muito Alto,723.34,0.42
410390,2010,0.349,0.295,0.395,0.357,0.705,0.829,0.623,0.677,Alto,540.04,0.46
410395,2010,0.352,0.227,0.346,0.483,0.629,0.791,0.527,0.598,Médio,330.48,0.5
410405,2010,0.394,0.37,0.421,0.392,0.681,0.813,0.562,0.69,Médio,585.04,0.48
410430,2010,0.192,0.122,0.241,0.214,0.757,0.841,0.689,0.749,Muito Alto,843.42,0.5
410442,2010,0.327,0.114,0.474,0.393,0.635,0.778,0.503,0.655,Médio,472.4,0.54
410445,2010,0.359,0.191,0.487,0.398,0.635,0.768,0.522,0.638,Médio,424.57,0.51
410450,2010,0.249,0.09,0.288,0.37,0.706,0.801,0.611,0.719,Muito Alto,701.11,0.45
410460,2010,0.275,0.093,0.4,0.331,0.716,0.828,0.623,0.712,Muito Alto,670.16,0.46
410465,2010,0.186,0.005,0.318,0.236,0.728,0.836,0.64,0.721,Muito Alto,711.5,0.53
410470,2010,0.215,0.092,0.262,0.29,0.713,0.832,0.625,0.696,Muito Alto,608.82,0.47
410480,2010,0.212,0.183,0.264,0.19,0.782,0.846,0.728,0.776,Muito Alto,1003.38,0.51
410490,2010,0.263,0.099,0.392,0.298,0.703,0.823,0.6,0.704,Muito Alto,639.54,0.53
410500,2010,0.346,0.243,0.416,0.379,0.678,0.805,0.573,0.677,Médio,539.43,0.53
410510,2010,0.349,0.409,0.383,0.255,0.668,0.791,0.549,0.686,Médio,571.32,0.41
410540,2010,0.249,0.092,0.322,0.332,0.74,0.816,0.671,0.74,Muito Alto,802.23,0.55
410550,2010,0.186,0.103,0.255,0.2,0.755,0.841,0.685,0.747,Muito Alto,837.13,0.41
410560,2010,0.222,0.053,0.33,0.282,0.718,0.805,0.645,0.712,Muito Alto,671.1,0.42
410570,2010,0.332,0.157,0.493,0.347,0.694,0.813,0.573,0.718,Médio,696.71,0.58
410590,2010,0.177,0.053,0.263,0.215,0.73,0.804,0.649,0.747,Muito Alto,833.7,0.43
410600,2010,0.323,0.152,0.397,0.42,0.668,0.809,0.562,0.655,Médio,471.57,0.5
410610,2010,0.292,0.167,0.334,0.376,0.707,0.806,0.65,0.675,Muito Alto,534.5,0.47
410630,2010,0.192,0.06,0.297,0.219,0.738,0.807,0.683,0.728,Muito Alto,743.65,0.48
410640,2010,0.196,0.146,0.219,0.223,0.759,0.848,0.692,0.746,Muito Alto,828.19,0.48
410645,2010,0.359,0.139,0.452,0.485,0.6,0.791,0.447,0.609,Baixo,353.16,0.54
410650,2010,0.23,0.073,0.279,0.339,0.723,0.81,0.653,0.714,Muito Alto,679.98,0.47
410655,2010,0.397,0.391,0.341,0.46,0.638,0.79,0.52,0.632,Médio,409.02,0.42
410680,2010,0.351,0.209,0.364,0.479,0.663,0.844,0.545,0.635,Médio,414.98,0.54
410657,2010,0.245,0.044,0.276,0.415,0.709,0.792,0.641,0.703,Muito Alto,636.1,0.51
410660,2010,0.347,0.402,0.331,0.307,0.717,0.825,0.64,0.698,Alto,617.44,0.43
410670,2010,0.243,0.151,0.313,0.266,0.713,0.828,0.641,0.682,Muito Alto,558.9,0.42
410685,2010,0.235,0.035,0.357,0.314,0.666,0.768,0.593,0.65,Alto,456.21,0.38
410700,2010,0.377,0.31,0.432,0.39,0.656,0.795,0.547,0.649,Médio,455.24,0.45
410440,2010,0.386,0.227,0.428,0.502,0.629,0.783,0.494,0.643,Médio,438.62,0.57
410530,2010,0.196,0.032,0.247,0.309,0.732,0.812,0.66,0.732,Muito Alto,759.41,0.47
410715,2010,0.396,0.261,0.489,0.437,0.644,0.776,0.532,0.647,Médio,447.57,0.5
410710,2010,0.307,0.311,0.341,0.268,0.723,0.824,0.657,0.699,Alto,619.39,0.44
410712,2010,0.382,0.307,0.428,0.411,0.608,0.777,0.479,0.605,Médio,344.73,0.45
410720,2010,0.199,0.052,0.257,0.289,0.767,0.85,0.711,0.747,Muito Alto,836.1,0.47
410725,2010,0.209,0.137,0.25,0.239,0.724,0.818,0.643,0.721,Muito Alto,708.51,0.43
410730,2010,0.255,0.349,0.201,0.214,0.746,0.839,0.702,0.704,Muito Alto,639.19,0.39
410750,2010,0.247,0.236,0.246,0.258,0.73,0.82,0.677,0.701,Muito Alto,629.05,0.43
410753,2010,0.171,0,0.234,0.28,0.761,0.826,0.686,0.778,Muito Alto,1013.75,0.5
410740,2010,0.217,0.066,0.252,0.332,0.752,0.835,0.664,0.767,Muito Alto,948.7,0.6
410752,2010,0.205,0.044,0.237,0.332,0.689,0.799,0.594,0.69,Alto,584.46,0.39
410754,2010,0.33,0.063,0.448,0.48,0.636,0.781,0.521,0.632,Médio,409.12,0.57
410755,2010,0.251,0.043,0.352,0.357,0.714,0.818,0.664,0.671,Muito Alto,521.09,0.49
410760,2010,0.271,0.084,0.428,0.301,0.687,0.796,0.583,0.697,Alto,612.79,0.48
410773,2010,0.356,0.244,0.426,0.398,0.645,0.791,0.526,0.647,Médio,446.98,0.54
410775,2010,0.32,0.178,0.457,0.324,0.677,0.801,0.569,0.68,Médio,551.93,0.44
410785,2010,0.273,0.088,0.347,0.384,0.682,0.833,0.56,0.68,Alto,549.7,0.46
410780,2010,0.266,0.381,0.216,0.199,0.745,0.853,0.656,0.739,Muito Alto,792.48,0.43
410790,2010,0.192,0.085,0.287,0.204,0.736,0.816,0.691,0.707,Muito Alto,649.71,0.36
410800,2010,0.3,0.4,0.29,0.211,0.7,0.807,0.624,0.682,Alto,555.82,0.34
410810,2010,0.191,0.076,0.274,0.223,0.732,0.816,0.679,0.707,Muito Alto,652.52,0.39
410820,2010,0.235,0.125,0.284,0.297,0.723,0.836,0.652,0.692,Muito Alto,593.44,0.41
410830,2010,0.249,0.173,0.315,0.259,0.751,0.858,0.661,0.748,Muito Alto,842.26,0.53
410845,2010,0.347,0.109,0.482,0.45,0.645,0.828,0.495,0.654,Médio,467.65,0.54
410832,2010,0.262,0.052,0.397,0.336,0.669,0.786,0.57,0.669,Alto,512.87,0.41
410840,2010,0.167,0.04,0.237,0.223,0.775,0.844,0.726,0.758,Muito Alto,895.36,0.47
410770,2010,0.317,0.339,0.267,0.346,0.716,0.825,0.664,0.669,Alto,514.41,0.43
410850,2010,0.402,0.357,0.479,0.371,0.652,0.816,0.532,0.638,Baixo,423.27,0.48
410855,2010,0.306,0.213,0.302,0.405,0.675,0.828,0.578,0.642,Médio,434.45,0.44
410860,2010,0.238,0.123,0.301,0.29,0.731,0.85,0.639,0.72,Muito Alto,707.58,0.48
410865,2010,0.437,0.344,0.404,0.564,0.641,0.812,0.547,0.593,Baixo,320.16,0.49
410870,2010,0.32,0.173,0.365,0.423,0.658,0.799,0.55,0.649,Médio,455.19,0.45
410890,2010,0.272,0.176,0.362,0.277,0.693,0.829,0.574,0.698,Alto,614.06,0.45
410895,2010,0.258,0.105,0.374,0.296,0.67,0.804,0.568,0.657,Alto,478.34,0.46
410900,2010,0.267,0.109,0.374,0.319,0.702,0.805,0.645,0.666,Muito Alto,505.91,0.46
410910,2010,0.233,0.243,0.246,0.21,0.719,0.808,0.671,0.686,Muito Alto,572.72,0.37
410920,2010,0.238,0.11,0.302,0.303,0.698,0.821,0.598,0.693,Alto,595.93,0.37
410930,2010,0.343,0.231,0.413,0.386,0.677,0.841,0.529,0.698,Médio,614.94,0.54
410940,2010,0.25,0.148,0.342,0.259,0.731,0.853,0.628,0.73,Muito Alto,750.09,0.55
410950,2010,0.385,0.238,0.525,0.393,0.586,0.792,0.433,0.587,Baixo,307.8,0.49
410960,2010,0.23,0.115,0.315,0.259,0.717,0.828,0.604,0.737,Muito Alto,782.92,0.56
410880,2010,0.264,0.098,0.362,0.333,0.724,0.836,0.615,0.739,Muito Alto,795.84,0.57
410965,2010,0.278,0.034,0.341,0.459,0.683,0.807,0.612,0.645,Alto,443.83,0.46
410970,2010,0.313,0.217,0.377,0.343,0.71,0.813,0.596,0.738,Alto,787.74,0.62
410975,2010,0.316,0.258,0.34,0.35,0.685,0.786,0.615,0.664,Médio,499.24,0.44
410980,2010,0.231,0.139,0.301,0.254,0.726,0.821,0.646,0.72,Muito Alto,706.25,0.45
410990,2010,0.27,0.099,0.373,0.337,0.666,0.792,0.554,0.673,Alto,525.92,0.42
411000,2010,0.197,0.048,0.351,0.193,0.758,0.832,0.732,0.714,Muito Alto,678.32,0.42
411005,2010,0.305,0.208,0.346,0.361,0.703,0.812,0.637,0.672,Alto,523.94,0.46
411007,2010,0.385,0.293,0.453,0.409,0.621,0.785,0.481,0.636,Médio,418.52,0.43
411010,2010,0.253,0.08,0.383,0.297,0.66,0.828,0.509,0.681,Alto,553.65,0.51
411030,2010,0.328,0.28,0.395,0.31,0.705,0.807,0.641,0.676,Alto,538.69,0.43
411040,2010,0.165,0.068,0.22,0.206,0.724,0.835,0.642,0.707,Muito Alto,652.36,0.35
411020,2010,0.419,0.382,0.489,0.388,0.601,0.765,0.454,0.623,Baixo,385.92,0.51
411050,2010,0.254,0.116,0.357,0.288,0.652,0.828,0.489,0.684,Alto,564.83,0.53
411060,2010,0.254,0.18,0.286,0.294,0.706,0.829,0.611,0.696,Muito Alto,608.93,0.45
411065,2010,0.23,0.044,0.25,0.396,0.707,0.836,0.63,0.672,Muito Alto,524.51,0.4
411070,2010,0.235,0.156,0.299,0.251,0.726,0.835,0.64,0.715,Muito Alto,685.81,0.49
411080,2010,0.305,0.168,0.362,0.383,0.665,0.811,0.521,0.696,Médio,608.11,0.58
411090,2010,0.345,0.403,0.32,0.313,0.707,0.791,0.664,0.672,Alto,523.98,0.41
411095,2010,0.17,0.03,0.251,0.23,0.738,0.848,0.608,0.779,Muito Alto,1019.87,0.63
411100,2010,0.292,0.241,0.326,0.31,0.694,0.789,0.638,0.664,Alto,499.63,0.42
411110,2010,0.216,0.257,0.232,0.16,0.746,0.854,0.703,0.691,Muito Alto,588.49,0.36
411120,2010,0.22,0.09,0.275,0.294,0.73,0.828,0.661,0.713,Muito Alto,674.12,0.49
411130,2010,0.336,0.324,0.366,0.319,0.656,0.798,0.543,0.651,Médio,460.51,0.37
411150,2010,0.263,0.165,0.285,0.34,0.73,0.827,0.661,0.711,Muito Alto,666.73,0.48
411160,2010,0.254,0.337,0.221,0.204,0.766,0.837,0.748,0.718,Muito Alto,699.09,0.43
411155,2010,0.277,0.287,0.297,0.247,0.706,0.803,0.641,0.684,Muito Alto,563.82,0.37
411140,2010,0.315,0.172,0.421,0.353,0.651,0.791,0.534,0.654,Médio,469.13,0.5
411170,2010,0.25,0.011,0.341,0.399,0.718,0.827,0.64,0.699,Muito Alto,618.6,0.48
411180,2010,0.258,0.217,0.332,0.227,0.743,0.844,0.663,0.734,Muito Alto,770.55,0.53
411190,2010,0.204,0.091,0.27,0.25,0.715,0.834,0.615,0.714,Muito Alto,681.75,0.4
411200,2010,0.289,0.239,0.341,0.286,0.743,0.859,0.684,0.698,Muito Alto,616.79,0.51
411210,2010,0.167,0.008,0.272,0.22,0.747,0.801,0.703,0.741,Muito Alto,803.28,0.46
411220,2010,0.27,0.175,0.319,0.316,0.696,0.826,0.593,0.688,Alto,577.55,0.5
411230,2010,0.303,0.158,0.346,0.404,0.695,0.827,0.602,0.675,Médio,534.19,0.47
411240,2010,0.254,0.212,0.3,0.251,0.712,0.829,0.623,0.698,Muito Alto,615.19,0.35
411250,2010,0.321,0.177,0.362,0.424,0.69,0.827,0.57,0.696,Médio,608.16,0.66
411260,2010,0.24,0.119,0.339,0.264,0.682,0.791,0.6,0.669,Alto,515.05,0.44
411270,2010,0.279,0.163,0.349,0.326,0.687,0.845,0.574,0.669,Alto,514.94,0.44
411275,2010,0.287,0.222,0.305,0.332,0.705,0.838,0.616,0.68,Muito Alto,551.65,0.42
411280,2010,0.216,0.085,0.333,0.232,0.7,0.801,0.613,0.699,Alto,618.36,0.43
411290,2010,0.3,0.197,0.297,0.405,0.689,0.817,0.606,0.66,Alto,485.95,0.5
411295,2010,0.264,0.163,0.323,0.306,0.708,0.818,0.639,0.678,Muito Alto,544.87,0.44
411300,2010,0.199,0.061,0.308,0.228,0.718,0.835,0.619,0.716,Muito Alto,688.1,0.46
411310,2010,0.204,0.001,0.278,0.332,0.722,0.848,0.658,0.673,Muito Alto,528.02,0.4
411325,2010,0.407,0.17,0.491,0.559,0.585,0.79,0.436,0.581,Muito Baixo,297.34,0.49
411330,2010,0.294,0.195,0.365,0.324,0.706,0.835,0.593,0.709,Muito Alto,659.33,0.54
411340,2010,0.274,0.243,0.269,0.31,0.707,0.812,0.663,0.657,Muito Alto,477.23,0.39
411342,2010,0.237,0.097,0.302,0.312,0.681,0.802,0.598,0.657,Alto,477.52,0.4
411345,2010,0.381,0.423,0.343,0.376,0.665,0.769,0.588,0.652,Médio,462.44,0.5
411350,2010,0.245,0.103,0.335,0.296,0.725,0.815,0.645,0.724,Muito Alto,725.67,0.47
411360,2010,0.14,0.005,0.184,0.231,0.744,0.841,0.692,0.708,Muito Alto,653.7,0.38
411370,2010,0.254,0.321,0.261,0.182,0.777,0.836,0.712,0.789,Muito Alto,1083.35,0.51
411373,2010,0.359,0.275,0.439,0.362,0.668,0.781,0.58,0.659,Médio,482.03,0.48
411375,2010,0.285,0.167,0.333,0.354,0.69,0.826,0.607,0.655,Alto,471.99,0.46
411380,2010,0.253,0.237,0.257,0.266,0.71,0.856,0.595,0.703,Muito Alto,636.69,0.48
411390,2010,0.24,0.163,0.272,0.284,0.708,0.809,0.645,0.681,Muito Alto,552.86,0.46
411400,2010,0.257,0.06,0.355,0.356,0.719,0.821,0.649,0.698,Muito Alto,616.46,0.49
411420,2010,0.207,0.151,0.225,0.246,0.751,0.84,0.689,0.732,Muito Alto,762.54,0.45
411410,2010,0.178,0.049,0.273,0.214,0.718,0.824,0.626,0.717,Muito Alto,693.16,0.41
411435,2010,0.319,0.11,0.384,0.462,0.645,0.805,0.52,0.642,Médio,435.85,0.47
411440,2010,0.272,0.068,0.376,0.373,0.689,0.811,0.579,0.695,Alto,605.97,0.57
411450,2010,0.324,0.087,0.401,0.485,0.716,0.806,0.628,0.725,Alto,729.51,0.6
411460,2010,0.15,0.026,0.234,0.191,0.774,0.842,0.704,0.782,Muito Alto,1036.38,0.53
411470,2010,0.33,0.361,0.341,0.286,0.703,0.842,0.607,0.68,Alto,552.13,0.41
411480,2010,0.188,0.05,0.275,0.237,0.735,0.814,0.666,0.733,Muito Alto,765.58,0.44
411500,2010,0.283,0.217,0.301,0.332,0.681,0.828,0.584,0.651,Alto,461.09,0.36
